"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1976073012400300059","Wed Oct 08 23:51:34 +0000 2025","164","Update: Israel is yet to agree to Gaza ceasefire despite what has been written by President Donald Trump on Truth Social. It is only a yes from Hamas' side. https://t.co/8IWloVStGm","1976073012400300059","https://pbs.twimg.com/ext_tw_video_thumb/1976072621163704320/pu/img/qm3FMkRCoGId2Fgy.jpg","","en","","2","38","25","https://x.com/undefined/status/1976073012400300059","910990938813681664",
"1976073003759726660","Wed Oct 08 23:51:32 +0000 2025","82"," When you see what s happened to President Trump the killing of Charlie Kirk threats against my life and other elected officials and candidates in VA We better start paying attention to the violence problem that is a part of the Democrat party. It s got to stop. https://t.co/L4kUVK0nF6","1976073003759726660","https://pbs.twimg.com/media/G2xrx92WQAAtRvP.jpg","","en","","0","4","23","https://x.com/undefined/status/1976073003759726660","935942321756966912",
"1976072967558922368","Wed Oct 08 23:51:23 +0000 2025","336","BREAKINGPresident Trump is expected to arrive in Israel early next week it is estimated that he will speak in the Knesset after being invited by Prime Minister Netanyahu. (Channel 12)","1976072967558922368","","","en","","2","7","48","https://x.com/undefined/status/1976072967558922368","1327829216583442432",
"1976072952090329558","Wed Oct 08 23:51:20 +0000 2025","1467","HUGE CROWD in Toms River New Jersey tonight for our @AmericaFirstNJ Rally and Debate Watch Party. The energy is OFF THE CHARTS! Over 250 NEW volunteers signed up ready to engage low propensity Trump voters to FLIP OUR STATE RED and elect Jack Ciattarelli! https://t.co/O0I5lDlLZT","1976072952090329558","https://pbs.twimg.com/amplify_video_thumb/1976072533821554688/img/75tLs8UOxbEjJIKp.jpg","","en","","3","34","352","https://x.com/undefined/status/1976072952090329558","792177705831858176",
"1976072933249265992","Wed Oct 08 23:51:15 +0000 2025","18","Can someone please explain to me the following; on April 11 2025 he had his annual check up. Trump says he 'got every answer right' during cognitive portion of physical exam. The president did not release medical details during the 2024 campaign Source:","1976072933249265992","","","en","","0","4","4","https://x.com/undefined/status/1976072933249265992","1140379748268466176",
"1976072909157433480","Wed Oct 08 23:51:09 +0000 2025","12","Israeli Prime Minister s Office: Netanyahu and Trump Congratulated Each Other on Signing Agreement for Release of All Hostages.","1976072909157433480","","","en","","0","7","3","https://x.com/undefined/status/1976072909157433480","3295423333",
"1976072882548867437","Wed Oct 08 23:51:03 +0000 2025","91","Prime Minister Netanyahu has invited President Trump to address the Israeli parliament [Knesset]. https://t.co/wTEhYUHlLG https://t.co/BO9afTzliH","1976072882548867437","https://pbs.twimg.com/media/G2xrz7wXYAApwIS.jpg","","en","","2","5","23","https://x.com/undefined/status/1976072882548867437","861939645256523777",
"1976072877519810876","Wed Oct 08 23:51:02 +0000 2025","472","Ive been saying it for months Trump wont stop until he either GETS Canada or steals all of our industries trying. Justin Trudeau pissed him and Elon off so badly there is no coming back. His next series of salvos will be the most brutal yet.","1976072877519810876","","","en","","2","59","52","https://x.com/undefined/status/1976072877519810876","1157545116095143936",
"1976072873639915553","Wed Oct 08 23:51:01 +0000 2025","14","🇺🇸🇵🇸🇮🇱- Prime Minister Benjamin Netanyahu has just spoken with US President Donald Trump. The two held a very warm and emotional conversation congratulating each other on the historic achievement of signing the agreement for the release of all the hostages. The Prime","1976072873639915553","","","en","","0","2","0","https://x.com/undefined/status/1976072873639915553","1767260808961036288",
"1976072851598839955","Wed Oct 08 23:50:56 +0000 2025","8","From @IsraeliPM office: Prime Minister Benjamin Netanyahu just spoke with U.S. President Donald Trump. The two held a very emotional and warm conversation congratulating each other on the historic achievement of signing the agreement for the release of all the hostages. The","1976072851598839955","","","en","","0","0","2","https://x.com/undefined/status/1976072851598839955","18849977",
"1976072843088756741","Wed Oct 08 23:50:54 +0000 2025","7","Israeli Prime Minister s Office: Netanyahu Just Spoke With Trump.","1976072843088756741","","","en","","0","7","1","https://x.com/undefined/status/1976072843088756741","3295423333",
"1976072839670456334","Wed Oct 08 23:50:53 +0000 2025","9","Netanyahu has invited Trump to address the Knesset on his expected trip to the region Ch. 12 reports.","1976072839670456334","","","en","","0","0","1","https://x.com/undefined/status/1976072839670456334","17470695",
"1976072818736713728","Wed Oct 08 23:50:48 +0000 2025","9","Trump is strangling our democracy to death &amp; mainstream media is enabling him to do it by refusing to call out his incessant torrent of lies refusing to point out his embrace of fascism &amp; refusing to sound the alarm about his obvious cognitive &amp; mental decline.","1976072818736713728","","","en","","0","1","5","https://x.com/undefined/status/1976072818736713728","2998655076",
"1976072813296726414","Wed Oct 08 23:50:47 +0000 2025","11","Netanyahu spoke with Trump and invited him to address the Knesset.","1976072813296726414","","","en","","3","2","7","https://x.com/undefined/status/1976072813296726414","927818520",
"1976072801087099028","Wed Oct 08 23:50:44 +0000 2025","50","A new chapter for peace in the Middle East. The Israel Hamas agreement offers hope after years of pain. President Trump s leadership is making this historic breakthrough possible. He is delivering on his promise for a durable end to the war in Gaza. 🇺🇸️ https://t.co/zjzK9S2xXZ","1976072801087099028","https://pbs.twimg.com/media/G2xrvRUXoAAJIyG.jpg","","en","","1","3","6","https://x.com/undefined/status/1976072801087099028","243670716",
"1976072761161416825","Wed Oct 08 23:50:34 +0000 2025","345","We voted for President Trump to end the wars across the globe that were caused by Joe Biden's weakness. And that's exactly what he is doing.","1976072761161416825","","","en","","0","7","30","https://x.com/undefined/status/1976072761161416825","2393323908",
"1976072705322491991","Wed Oct 08 23:50:21 +0000 2025","177","🇵🇸🇮🇱 TRUMP ANNOUNCES ISRAEL AND HAMAS PEACE PLAN SIGN-OFF @BretBaier: They were waiting on Truth Social and here it is. President Donald Trump: I m very proud to announce that Israel and Hamas have both signed off on the first phase of our peace plan. This means that https://t.co/I2I2sxMxh3","1976072705322491991","https://pbs.twimg.com/amplify_video_thumb/1976072623600599040/img/4abEjmlaL5yZFQ8a.jpg","","en","","2","34","39","https://x.com/undefined/status/1976072705322491991","1319287761048723458",
"1976072665355125018","Wed Oct 08 23:50:11 +0000 2025","9","BREAKING: CNN is still trying to claim that there is no indication that the Dallas suspect was motivated by the left. They have no issue blatantly lying to their dwindling audience. Would you support Donald Trump banning CNN from being at the White House ? YES OR NO? https://t.co/Gf1lwvJDjR","1976072665355125018","https://pbs.twimg.com/media/G2xrnWRW8AAChf8.jpg","","en","","0","5","3","https://x.com/undefined/status/1976072665355125018","546436916",
"1976072660816953550","Wed Oct 08 23:50:10 +0000 2025","6","Whatever I may have thought/written/said about him over the past decade - and with apologies in advance to friends who might ( understandably) recoil - Donald Trump at this moment is the greatest friend Israel has ever had in the White House. /2","1976072660816953550","","","en","","0","2","0","https://x.com/undefined/status/1976072660816953550","24882415",
"1976072647340634122","Wed Oct 08 23:50:07 +0000 2025","9","TOP 3 STOCKS FOR THURSDAY Trump just took a 10% STAKE in this stock.. The last 2 on $LAC &amp; $INTC went CRAZY Here s what i ll be watching #daytrading #stockstowatch https://t.co/iHADsNzygE","1976072647340634122","https://pbs.twimg.com/amplify_video_thumb/1976072470575685632/img/rZubtJYCGccKjzUc.jpg","","en","","0","3","0","https://x.com/undefined/status/1976072647340634122","1277420106973356039",
"1976072623529607250","Wed Oct 08 23:50:01 +0000 2025","5","Trump's Golden Age full of non stop winning....","1976072623529607250","","","en","","0","3","2","https://x.com/undefined/status/1976072623529607250","1781819103482720256",
"1976072617279828031","Wed Oct 08 23:50:00 +0000 2025","49","US Attorney General Pam Bondi said that the Trump administration is 'deploying the full might of federal law enforcement to crack down on antifa' https://t.co/V8BtTbtrKf https://t.co/ILu5jVGDKs","1976072617279828031","https://pbs.twimg.com/amplify_video_thumb/1976056352259833856/img/t40gF2YrQEXwQa3v.jpg","","en","","2","28","13","https://x.com/undefined/status/1976072617279828031","1652541",
"1976072616990679254","Wed Oct 08 23:50:00 +0000 2025","50","Popular streamer Adin Ross shares how President Trump ended up on his stream. https://t.co/VRspqpMsq2","1976072616990679254","https://pbs.twimg.com/amplify_video_thumb/1922427113295990784/img/KE8MRYxw4DR4Isto.jpg","","en","","0","2","5","https://x.com/undefined/status/1976072616990679254","57338175",
"1976072588964020518","Wed Oct 08 23:49:53 +0000 2025","18","Prime Minister s Office: Prime Minister Benjamin Netanyahu has just spoken with U.S. President Donald Trump. The two held a very emotional and warm conversation congratulating each other on the historic achievement of signing the agreement for the release of all the hostages.","1976072588964020518","","","en","","0","0","5","https://x.com/undefined/status/1976072588964020518","333994990",
"1976072579464258013","Wed Oct 08 23:49:51 +0000 2025","209","Prime Minister Netanyahu spoke with President Trump and during their conversation Netanyahu invited the President to address the Knesset (Israel's parliament) during his next visit to Israel","1976072579464258013","","","en","","2","4","21","https://x.com/undefined/status/1976072579464258013","2161051908",
"1976072528541241727","Wed Oct 08 23:49:39 +0000 2025","6","I wonder what hijinks Trump-lovin' Liberal Party Senator Alex Antic is going to get up today. That guy! He puts the mad into madcap and the fool into tomfoolery so he does the sad clown.","1976072528541241727","","","en","","0","0","2","https://x.com/undefined/status/1976072528541241727","49835260",
"1976072495624057172","Wed Oct 08 23:49:31 +0000 2025","8","️Netanyahu's Office: Prime Minister Benjamin Netanyahu has just spoken with US President Donald Trump. The two held a very warm and emotional conversation congratulating each other on the historic achievement of signing the agreement for the release of all the hostages. The https://t.co/Jj7bOrZPvy","1976072495624057172","https://pbs.twimg.com/media/G2xrdKMXUAA5bUv.jpg","","en","","1","1","2","https://x.com/undefined/status/1976072495624057172","1880586666370584576",
"1976072481393013037","Wed Oct 08 23:49:27 +0000 2025","22","NEW: Gov. Josh Shapiro claims that President Trump bullies Canada. When POTUS bullies Canada threatens to make them the 51st state belittles them that undermines the interests of our farmers and the people who work in our factories. https://t.co/4oC17q41P3","1976072481393013037","https://pbs.twimg.com/amplify_video_thumb/1975961629020893186/img/IZBIOnc9rJV2qwRX.jpg","","en","","2","21","4","https://x.com/undefined/status/1976072481393013037","1441965051414339586",
"1976072447729467904","Wed Oct 08 23:49:19 +0000 2025","91","Breaking: Israel has invited President Trump to address the Knesset in Jerusalem.","1976072447729467904","","","en","","0","2","13","https://x.com/undefined/status/1976072447729467904","16671007",
"1976072437197570240","Wed Oct 08 23:49:17 +0000 2025","257","President Trump does it AGAIN!!! Peace is at hand in the Middle East!!! Next RUSSIA/UKRAINE. And also the streets of the cities in our republic. Lin ️🇺🇸 https://t.co/qGPNdcjfSU #SUPPORTTRUMP","1976072437197570240","","","en","","7","5","42","https://x.com/undefined/status/1976072437197570240","187680645",
"1976072436241268806","Wed Oct 08 23:49:17 +0000 2025","5","LIVE REPLAY: President Trump Participates in a Roundtable on ANTIFA - 10... https://t.co/oP3MwxMTWM via @YouTube","1976072436241268806","","","en","","0","0","1","https://x.com/undefined/status/1976072436241268806","1310767622351323137",
